Column1,Column2
Suzhou,335
Suzhou,305
Suzhou,305
Suzhou,305
Suzhou,305
Suzhou,335
Suzhou,92
Suzhou,92
Suzhou,305
Suzhou,305
Suzhou,305
Suzhou,305
Suzhou,335
Suzhou,335
Suzhou,92
Suzhou,92
Suzhou,92
Suzhou,92
Tianjing,140
Tianjing,140
Tianjing,140
Tianjing,140
Tianjing,140
Tianjing,140
Tianjing,140
Tianjing,140
Tibet,306
Tibet,306
Tibet,306
Tibet,94
Tibet,306
Tibet,306
Tibet,306
Tibet,306
Tibet,306
Wuxi,93
Wuxi,95
Wuxi,93
Wuxi,95
Wuxi,95
Wuxi,93
Wuxi,93
Wuxi,95
Wuxi,95
Wuxi,93
Wuxi,93
Wuxi,95
Wuxi,95
Wuxi,93
Wuxi,93
Wuxi,95
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Wuxi,152
Wuxi,112
Wuxi,139
Wuxi,353
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,184
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xinjiang,337
Xuzhou,29
Xuzhou,29
Xuzhou,29
Xuzhou,29
Xuzhou,29
Xuzhou,29
Xuzhou,29
Xuzhou,29
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,75
Yunnan,325
Yunnan,325
Yunnan,325
Yunnan,187
Yunnan,325
Yunnan,325
Yunnan,325
Yunnan,325
Yunnan,325
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhangzhou,181
Zhangzhou,174
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
Zhejiang,20
Zhejiang,17
Zhejiang,27
Zhejiang,94
Zhejiang,94
Zhejiang,94
Zhejiang,112
Zhejiang,101
Zhejiang,101
zhejiang,95
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,350
Zhejiang,350
Zhejiang,10
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,124
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,124
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,47
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,32
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,124
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,124
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,124
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,44
Zhejiang,6
Zhejiang,9
Zhejiang,124
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhejiang,6
Zhejiang,9
Zhejiang,124
Zhejiang,44
Zhejiang,1
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,342
Zhejiang,329
Zhejiang,342
Zhejiang,342
Zhejiang,83
Zhejiang,131
Zhongshan,12
Zhongshan,12
Zhongshan,12
Zhongshan,12
Zhongshan,12
Zhongshan,12
Zhongshan,12
Zhongshan,12
